Washington Reported Point Source Emissions (2009 – 2019),,,,,,,,,,,,,,,,
Last Updated: Jan. 2021,,,,,,,,,,,,,,,,
All Emissions Reported as Tons per Year,,,,,,,,,,,,,,,,
,,,,Criteria Pollutant Emissions (Facility Totals),,,,,,,,,,,,
2015,Benton Clean Air Agency,BENTON,CHS Inc. dba Connel Grain Growers,1.95,0.29,,,,,,900 E Columbia Dr,Kennewick,99336,46.21294,-119.10268,Non-Major
2015,Benton Clean Air Agency,BENTON,Columbia Crest Winery,0,0,,0.2,8.16,0.2,,"Hwy 221, Columbia Crest Dr.",Paterson,99345,48.95591,-119.60766,Non-Major
2015,Benton Clean Air Agency,BENTON,Con Agra Prosser,0,0,,,,,0,506 6th St,Prosser,99350,46.22861,-119.775,Non-Major
2015,Benton Clean Air Agency,BENTON,"ConAgra Foods Packaged Foods Lamb Weston, Inc.",6.2,6.2,0.2,34.1,9.9,28.6,2.6,2013 Saint St,Richland,99354,46.31128,-119.29989,Synthetic Non-Major
2015,Benton Clean Air Agency,BENTON,Granite Construction Co.,1.3,0.3,0.1,1.4,1.1,3.6,,2090 Robertson Drive,Richland,99352,46.31807,-119.29555,Non-Major
2015,Benton Clean Air Agency,BENTON,Greenbriar Rail Services,0.23,0.01,0.01,2.4,8.1,4,,228919 E Cochran Rd,Kennewick,99337,46.16111,-119.01917,Non-Major
2015,Benton Clean Air Agency,BENTON,Ingredion Incorporated,11.9,10,1.06,24.67,2.35,7.58,,216 University Drive,Richland,99354,46.33719,-119.26459,Non-Major
2015,Benton Clean Air Agency,BENTON,Inland Asphalt Company,6.4,6.4,3.1,3.7,2.3,9,,955 Lacey St,Richland,99352,46.25639,-119.27778,Non-Major
2015,Benton Clean Air Agency,BENTON,Kadlec Regional Medical Center,0.03,0.03,0.08,1.04,0.16,0.58,,888 Swift Blvd.,Richland,99352,46.28088,-119.28266,Non-Major
2015,Benton Clean Air Agency,BENTON,Milne Fruit Products,0.51,0.17,0.06,12.4,0.48,7.43,0.25,804 Bennett Av,Prosser,99350,46.20194,-119.77417,Non-Major
2015,Benton Clean Air Agency,BENTON,North Central Construction Crusher #4,1.2,0.1,,,,,,16004 E Field Rd,Benton City,99320,46.24194,-119.46694,Non-Major
2015,Benton Clean Air Agency,BENTON,PROBUILD,5.3,5.3,,,14.8,,,3919 W CLEARWATER AVE,Kennewick,99336,46.21167,-119.17222,Synthetic Non-Major
2015,Benton Clean Air Agency,BENTON,Sandvik Special Metals LLC,0,0,,18.99,1.83,0.58,,235407 E. SR 397,Kennewick,99337,46.14563,-119.01199,Non-Major
2015,Benton Clean Air Agency,BENTON,Simplot Agribusiness,4.1,4,,,,,,227120 E Hedges Rd,Kennewick,99337,46.17363,-119.01988,Non-Major
2015,Benton Clean Air Agency,BENTON,Tessenderlo Kerley Inc,4.4,4.16,0.06,1.16,0.17,1.18,0.5,233807 Straightbank Rd.,Kennewick,99337,46.14,-119.00917,Non-Major
2015,Benton Clean Air Agency,BENTON,Tree Top Inc,0,0,0,21,0,24,0,2780 Lee Rd,Prosser,99350,46.2175,-119.7175,Synthetic Non-Major
2015,Benton Clean Air Agency,BENTON,Williams Pipeline,0.6,0,0.3,55.3,1.9,7.2,,42612 E. Christy Rd,Plymouth,99346,45.9303,-119.40018,CAP Major
2015,Dept. of Ecology Central Regional Office,DOUGLAS,Greater Wenatchee Regional Landfill & Recycling Center,15.07,8.98,4.91,3.93,2.7,6.88,6.42,191 Webb Road,East Wenatchee,98802,47.40368,-120.1657,CAP Major
2015,Dept. of Ecology Central Regional Office,KLICKITAT,Goldendale Generating Station,6.11,6.11,3.11,37.82,1.02,0.82,10.4,600 Industrial Way,Goldendale,98620,45.81056,-120.83363,CAP Major
2015,Dept. of Ecology Central Regional Office,KLICKITAT,H.W. Hill Landfill Gas Power Plant,19.07,19.07,3.42,116.6,0,7.3,0,502 Roosevelt Grade Rd,Roosevelt,99356,45.80306,-120.16417,CAP Major
2015,Dept. of Ecology Central Regional Office,KLICKITAT,Roosevelt Regional Landfill,66.30051,16.22,0.92,1.23,128.250005,0.24,,500 Roosevelt Grade Rd,Roosevelt,99356-0338,45.79528,-120.17806,HAP and CAP Major
2015,Dept. of Ecology Central Regional Office,KLICKITAT,SDS Lumber Company,62.46,36.36,7.99,57.43,107.75,224.41,0,123 Industrial Road,Bingen,98605,45.71056,-121.47278,CAP Major
2015,Dept. of Ecology Eastern Regional Office,FERRY,Kinross Gold Corporation Kettle River - Buckhorn,3.48,3.48,0,0.93,0.02,0.54,,363 Fish Hatchery Road,Republic,99166,48.67402,-118.60162,Non-Major
2015,Dept. of Ecology Eastern Regional Office,GRANT,"SGL, Automotive Carbon Fibers, LLC",32.202815,28.522815,7.68013,45.2944,7.15719,7.494325,5.3725,8781 Randolph Rd. NE,Moses Lake,98837,47.2089,-119.288,HAP Major
2015,Dept. of Ecology Eastern Regional Office,PEND OREILLE,Ponderay Newsprint Company,5.6,4.5,12.3,19,104.7,1.8,2.3,422767 SR 20,Usk,99180-9771,48.2883,-117.2716,HAP and CAP Major
2015,Dept. of Ecology Eastern Regional Office,STEVENS,Avista,25.51,17.24,4.20005,442.70135,14.839,777.354,,1151 Hwy 395 N,Kettle Falls,99141,48.62072,-118.10861,CAP Major
2015,Dept. of Ecology Eastern Regional Office,STEVENS,"Boise Cascade Wood Products, LLC Arden Lumber",11.27268,2.902675,0.01163,4.10033,3.91,0.24919,,634 Hwy. 395 South,Colville,99114,48.45755,-117.88017,CAP Major
2015,Dept. of Ecology Eastern Regional Office,STEVENS,"Boise Cascade Wood Products, LLC Kettle Falls Lumber",18.9,11.91,0.63,31.66,92.45,80.9,,610 W. 3rd Street,Kettle Falls,99141,48.6105,-118.063,CAP Major
2015,Dept. of Ecology Eastern Regional Office,STEVENS,"Boise Cascade Wood Products, LLC Kettle Falls Plywood",55.83,49.26,3.07,37.79,40.82,295.31,,1274 S. Boise Road,Kettle Falls,99141,48.61315,-118.1157,HAP and CAP Major
2015,Dept. of Ecology Eastern Regional Office,STEVENS,Vaagen Brothers Lumber Inc,28.6,28.4,5.7,64.8,101.9,83.3,0,565 West 5th Avenue,Colville,99114,48.5485,-117.91471,HAP and CAP Major
2015,Dept. of Ecology Eastern Regional Office,WALLA WALLA,Gas Transmission Northwest Station 7,0.1,0.1,0.13,9.51,0.47,17.17,,Barstow Rd 10 Mi S of Ayer Jct,Starbuck,99359,46.5364,-118.2934,CAP Major
2015,Dept. of Ecology Eastern Regional Office,WALLA WALLA,Gas Transmission Northwest Station 8,2.63,2.43,2.83,142.27,7.1,243.84,,638 Lamdin Rd,Wallula,99363,46.0536,-118.8442,CAP Major
2015,Dept. of Ecology Eastern Regional Office,WHITMAN,Guy Bennett Lumber,29.28,11.71,2.5,28.1,32.39,102.6,,2050 Wilma Dr,Clarkston,99403,46.4225,-117.08519,CAP Major
2015,Dept. of Ecology Eastern Regional Office,WHITMAN,Washington State University,3.84,3.84,0.58,11.57,1.26,0.79,,WSU EH&S 2660 Grimes Way,Pullman,99164-1172,46.72947,-117.17075,CAP Major
2015,Dept. of Ecology Industrial Section,CHELAN,Alcoa Primary Metals Wenatchee Works,467.44298,467.44298,2741.2,62.76,310.13,14915.29,0.17576,6200 Malaga Alcoa Hwy,Malaga,98828,47.35847,-120.13121,HAP Major
2015,Dept. of Ecology Industrial Section,CLARK,Georgia-Pacific Consumer Products (Camas) LLC,181,158,16,453,123,480,,401 NE Adams Street,Camas,98607,45.58389,-122.40639,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,COWLITZ,"Longview Fibre Paper and Packaging, Inc. dba KapStone Kraft Paper Corporation",202.16,185.11,219.72,952.14,175.28,935.84,,300 Fibre Way,Longview,98632,46.10361,-122.92167,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,COWLITZ,Weyerhaeuser NR Company,133.29,127.98,351.23,2023.6,473.15,2745.26,68.4,3401 Industrial Way,Longview,98632,46.13152,-122.97872,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,GRAYS HARBOR,"COSMO Specialty Fibers, Inc.",397.85,364.25,353.4,643.9,27.3,481.4,,1701 First St,Cosmopolis,98537,46.95567,-123.76408,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,JEFFERSON,Pt Townsend Paper,247,182,51.4,488,48,622,36,100 Mill Road,Port Townsend,98368,48.09519,-122.79854,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,PIERCE,WestRock Tacoma Mill,135.6,117.7,244.23,1031.6,42.06,1599.41,5.4,801 E Portland Ave,Tacoma,98421,47.26167,-122.42278,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,WALLA WALLA,Boise Paper,112.99,106.19,67.73,676.36,852.64,819.63,34.9,31831 W Hwy 12,Wallula,99363,46.10284,-118.91724,HAP and CAP Major
2015,Dept. of Ecology Industrial Section,WHATCOM,Alcoa Primary Metals Intalco Works,707.551,707.551,5021.72625,213.468,277.5799,31739.18,,4050 Mountain View Rd,Ferndale,98248-0937,48.84722,-122.71278,HAP and CAP Major
2015,Dept. of Ecology Nuclear Waste Section,BENTON,U.S. Dept of Energy,1,0,1,30,7,11,2,Hanford Reservation,Richland,99352,46.278,-119.275,HAP and CAP Major
2015,Northwest Clean Air Agency,ISLAND,NAS WHIDBEY - AULT FIELD AND SEAPLANE BASE,5.7,4.5,0,6.9,30.2,7.5,0.0476,NAS WHIDBEY ISLAND - AULT FIELD AND SEAPLANE BASE,Oak Harbor,98278-3500,48.34319,-122.66936,HAP and CAP Major
2015,Northwest Clean Air Agency,SKAGIT,Air Liquide,1.39,1.39,0.12,14.62,1.62,0.33,,8581 S. Texas Road,Anacortes,98221-9340,48.46736,-122.55381,CAP Major
2015,Northwest Clean Air Agency,SKAGIT,Anacortes Wastewater Treatment Plant,0.05,0.05,0.97,0.64,,,,500 T Avenue,Anacortes,98221,48.51816,-122.60661,Non-Major
2015,Northwest Clean Air Agency,SKAGIT,CHEMTRADE,0,0,209.85,3.2,,5.37,,8579 N TEXAS RD,Anacortes,98221-8603,48.4789,-122.55816,CAP Major
2015,Northwest Clean Air Agency,SKAGIT,FIBREX CORPORATION,0,0,0,0,3.69,0,0,750 S SPRUCE ST,Burlington,98233-0428,48.88722,-122.32972,HAP Major
2015,Northwest Clean Air Agency,SKAGIT,Linde Gas North America,1.53,1.4,0.79,10.17,2.77,4.77,1.55,8579 S. Texas Road,Anacortes,98221,48.46571,-122.55612,CAP Major
2015,Northwest Clean Air Agency,SKAGIT,NORDIC TUGS INC,0,0,0,0,0,0,0,11367 HIGGINS AIRPORT WAY,Burlington,98233-5309,48.48,-122.42,HAP Major
2015,Northwest Clean Air Agency,SKAGIT,NORTHWEST PIPELINE GP MT VERNON,3.97,3.97,0.75,99.09,8.47,119.13,0,15498 LANGE RD,Mount Vernon,98273-8537,48.41333,-122.20917,HAP and CAP Major
2015,Northwest Clean Air Agency,SKAGIT,PACIFIC WOODTECH,2.78223,1.391335,,2.15,39.97,3.5,,1850 PARK LANE,Burlington,98233-0465,48.61472,-122.34028,HAP Major
2015,Northwest Clean Air Agency,SKAGIT,PSE FREDONIA,6.67,6.67,2.39,259.92,4.53,3.1,1.06,13085 Ball Road,Mount Vernon,98273-8201,48.455,-122.434,CAP Major
2015,Northwest Clean Air Agency,SKAGIT,SHELL PUGET SOUND REFINERY,206.97,204.87105,232.62,1075.62,462.71,510.07,2.1,8505 SOUTH TEXAS ROAD,Anacortes,98221-9340,48.46661,-122.56197,CAP Major
2015,Northwest Clean Air Agency,SKAGIT,SIERRA PACIFIC INDUSTRIES,34.1,23.1,1.6,158,71.66,298.6,3.1,14353 Mcfarland Road,Mount Vernon,98273-8232,48.4484,-122.43403,HAP and CAP Major
2015,Northwest Clean Air Agency,SKAGIT,TESORO NORTHWEST COMPANY,152.38,124.14,130.04,1825.51,926.7,440.96,13,10200 W MARCH POINT RD,Anacortes,98221-8662,48.49722,-122.56417,HAP and CAP Major
2015,Northwest Clean Air Agency,WHATCOM,BP CHERRY POINT REFINERY,107.08,100.13,906.88,1865.29,480.38545,493.92,4.641735,4519 GRANDVIEW RD,Blaine,98230-9640,48.89194,-122.73453,HAP and CAP Major
2015,Northwest Clean Air Agency,WHATCOM,"CHEMCO, INC.",0,0,0,0,12.28951,1,0,4191 GRANDVIEW ROAD,Ferndale,98248-8540,48.89297,-122.7026,HAP Major
2015,Northwest Clean Air Agency,WHATCOM,"ERSHIGS, INC.",0.03,0.03,0.03,0.48,20.53,0.12,0,742 MARINE DRIVE,Bellingham,98227-1707,48.88861,-122.5244,HAP Major
2015,Northwest Clean Air Agency,WHATCOM,Lehigh Cement Company,5.38,1.89,,,,,,741 Marine Drive,Bellingham,98225,48.76913,-122.52457,Synthetic Non-Major
2015,Northwest Clean Air Agency,WHATCOM,MAAX US CORP,0,0,0,0,12.92,0,0,2150 DIVISION ST,Bellingham,98226-9142,48.79803,-122.44739,HAP Major
2015,Northwest Clean Air Agency,WHATCOM,NORTHWEST PIPELINE GP SUMAS,6.13,6.13,12.58,232.56,10.77,32.99,0,4738 JONES RD,Sumas,98295-9405,49.00038,-122.22006,HAP and CAP Major
2015,Northwest Clean Air Agency,WHATCOM,PHILLIPS 66 Ferndale Refinery,59,53,44,726,939,176,4,3901 UNICK RD,Ferndale,98248-9003,48.83389,-122.69056,CAP Major
2015,Northwest Clean Air Agency,WHATCOM,Post Point Pollution Control Plant,0.02,0.02,0.1,9,2.9,15.9,,200 McKenzie Street,Bellingham,98225-7039,48.71887,-122.51467,Non-Major
2015,Northwest Clean Air Agency,WHATCOM,PSE ENCOGEN GENERATING STATION,8.9,8.9,3.2,35.4,0.51,7.1,10.4,915 CORNWALL AVE,Bellingham,98225-5030,48.74556,-122.48333,CAP Major
2015,Northwest Clean Air Agency,WHATCOM,PSE Ferndale Generating Station,26.1,26.1,6.62,87.12,9.6,10,4.69,5105 LAKE TERRELL RD,Ferndale,98248-9596,48.84083,-122.68723,CAP Major
2015,Northwest Clean Air Agency,WHATCOM,PSE SUMAS,11.02,11.02,6.04,43.7,0.07,0.35,10,1340 THOMPSON LANE,Sumas,98295,48.99028,-122.27361,HAP Major
2015,Northwest Clean Air Agency,WHATCOM,PSE WHITEHORN,2.37,2.37,0.93,112.19,0.74,10.82,0,4930 Brown Road,Blaine,98230-9063,48.8853,-122.75116,CAP Major
2015,Olympic Region Clean Air Agency,CLALLAM,Nippon Paper Industries USA Co LTD,16.39,13.01,46.109,118.1,10.898,100.2,5.7675,1902 Marine Dr,Port Angeles,98362,48.135179,-123.466428,HAP and CAP Major
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Grays Harbor Energy,26.36,26.36,3.1,76.8,2.7,6.6,4.775,401 Keys Rd,Elma,98541,46.967565,-123.481109,CAP Major
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Paneltech,0.02,0.013,0.01,3,13.17,2.5,,2999 John - Stevens Wy,Hoquiam,98550,46.97085,-123.85647,HAP Major
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Sierra Pacific Industries - Cogeneration,2.4015,1.6013,0.82,111.15,3.62,211.25,14.818,301 Hagara St,Aberdeen,98520,46.973,-123.77583,CAP Major
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Sierra Pacific Industries-Lumber Mill,20.3,11.85,,,88.73,,,301 Hagara St,Aberdeen,98520,46.97305,-123.77521,HAP Major
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Simpson Door Co,22.004,22.003,0.1,1,0.08,0.6,,400 Simpson Ave,Mccleary,98557,47.0595,-123.2664,Unknown
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Vertellus Performance Chemicals LLC,0.0702,0.0602,0.1202,9.94,14.302,10.93,,4800 State Rt 12,Elma,98541,46.99747,-123.38224,Synthetic Non-Major
2015,Olympic Region Clean Air Agency,GRAYS HARBOR,Westport LLC,0,0,,,5,,,1807 Nyhus St,Westport,98595,46.9057,-124.10851,HAP Major
2015,Olympic Region Clean Air Agency,MASON,Olympic Panel Products Llc,28.207,15.707,0.0406,10.1,62.405,165.08,,204 E Railroad,Shelton,98584,47.21471,-123.09538,CAP Major
2015,Olympic Region Clean Air Agency,MASON,Sierra Pacific Industries - Shelton,23.303,13.803,0.1002,17.03,115.002,132.03,,3rd & Franklin,Shelton,98584,47.21233,-123.09561,HAP and CAP Major
2015,Olympic Region Clean Air Agency,PACIFIC,Weyerhaeuser NR Raymond Lumbermill,12.5,6.7,1.3,58.8,46.1,52.5,,51 Ellis St,Raymond,98577,46.69141,-123.74111,HAP and CAP Major
2015,Olympic Region Clean Air Agency,THURSTON,Aquatic Co,0,0,,,12.4,,,801 Northern Pacific,Yelm,98597,46.95048,-122.59767,HAP and CAP Major
2015,Olympic Region Clean Air Agency,THURSTON,Crown Cork & Seal Co Inc,0.44,0.44,0.002,3.7,177.05,0.77,,1202 Fones Rd,Olympia,98501,47.0397,-122.84559,CAP Major
2015,Southwest Clean Air Agency,CLARK,City of Vancouver/Westside Water Reclamation Facility,0.474,0.474,0.0019,2.3,15.055,0.686,,2323 W Mill Plain Boulevard,Vancouver,98660,45.635294,-122.694792,Non-Major
2015,Southwest Clean Air Agency,CLARK,Clark Public Utilities / River Road Generating Project,34.129,34.129,3.963,79.34,0.047,11.817,5.11,5201 NW Lower River Road,Vancouver,98660-1066,45.64994,-122.724524,CAP Major
2015,Southwest Clean Air Agency,CLARK,Northwest Pipeline LLC / Washougal,1.291,1.291,0.1502,19.03,2.622,4.62,,1309 NE Brown Road,Washougal,98671,45.63236,-122.36516,HAP and CAP Major
2015,Southwest Clean Air Agency,COWLITZ,Cowlitz County Headquarters Landfill,0.1713,0.1702,10.1901,0.95,0.40161,5.6738,,3434 South Silver Lake Road,Castle Rock,98611,46.247644,-122.787444,Non-Major
2015,Southwest Clean Air Agency,COWLITZ,"Emerald Kalama Chemical, LLC",13.8387,13.7567,2.1995,90.247,20.73076,26.03689643,0,1296 Third Street NW,Kalama,98625-9799,46.02191,-122.85698,CAP Major
2015,Southwest Clean Air Agency,COWLITZ,Mint Farm Generating Station,24.46,24.46,5.9702,44.69,9.06,1.67,8.8,1200 Prudential Boulevard,Longview,98632,46.14034,-122.98519,CAP Major
2015,Southwest Clean Air Agency,COWLITZ,"Owens-Brockway Glass Container, Inc. - Plant 2",5.6246,5.5778,14.364,4.1705,15.6600406,1.830026,,2310 N Hendrickson Drive,Kalama,98625,46.032172,-122.864736,Non-Major
2015,Southwest Clean Air Agency,LEWIS,Cardinal FG Winlock,12.407,8.75,58.601,807.24,12.271,311.304,,545 Avery Road West,Winlock,98596,46.544937,-122.926313,CAP Major
2015,Southwest Clean Air Agency,LEWIS,Hampton Lumber Mills/Cowlitz Division - Morton,31.055416,19.735416,0.8800802,43.02493,100.2562345,23.747745,4.8585,302 State Route 7,Morton,98356,46.56621,-122.26882,HAP and CAP Major
2015,Southwest Clean Air Agency,LEWIS,Hampton Lumber Mills/Cowlitz Division - Randle,24.16,10.950185,7.18,38.59,59.93,27.94,0.4182,10166 US Highway 12,Randle,98377,46.53299,-121.92077,CAP Major
2015,Southwest Clean Air Agency,LEWIS,Northwest Pipeline LLC / Chehalis,4.3807,4.3807,0.4201,64.5,12.831,22.44,,156 W Meier Road,Chehalis,98532,46.533753,-122.87374,HAP and CAP Major
2015,Southwest Clean Air Agency,LEWIS,PacifiCorp / Chehalis Power Plant,32.7702,32.7702,6.899,49.646,4.35961,11.84,4.842,1813 Bishop Road,Chehalis,98532,46.62264,-122.9145,CAP Major
2015,Southwest Clean Air Agency,LEWIS,Sierra Pacific Industries - Centralia Division,17.76,8.05,9.5,30.84,71.24,31.05,5.7,3115 Kuper Road,Centralia,98531,46.7566,-122.9953,CAP Major
2015,Southwest Clean Air Agency,LEWIS,"TransAlta Centralia Generation, LLC",140.30476,119.46471,2386.001,5623.53,57.20022,1194.091,1.2755,913 Big Hanaford Road,Centralia,98531,46.755766,-122.858237,HAP and CAP Major
2015,Southwest Clean Air Agency,LEWIS,"TransAlta Centralia Mining, LLC",16.3868,6.6568,0.0043,4.887,0.786,1.231,,1015 Big Hanaford Road,Centralia,98531,46.75388,-122.85107,CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Fiber-Tech Industries,0,0,,,22.53,,,3808 N Sullivan Rd Bldg 31,Spokane,99216,48.59278,-117.20333,HAP and CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Haakon Industries,0.47,0,,,19.28,,,1633 W. First Avenue,Cheney,99004,47.4724,-117.6057,HAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Inland Empire Paper,51.448915,51.448915,0.23391,68.67,7.086895,8.58,0.39565,3320 N Argonne Rd,Spokane,99212,47.6875,-117.27944,CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Kaiser Trentwood,53.31,44.7,0.67,111.15,184.19,109.59,0.8,15000 E Euclid,Spokane,99216,47.68722,-117.2116,CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Melcher Mfg Co Inc,0.39,0.39,,,4.69,,,6017 E Mission Ave,Spokane,99212,47.67139,-117.32361,HAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Mutual Materials,26.35835,6.55685,16.0721,8.5975,0.5762,26.7495,0.0426,South 10627 State Route 27,Mica,99023,47.55944,-117.21278,HAP and CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Northside Landfill,0.59,0.59,0.06,0.45,0.09,0.93,,7202 N Nine Mile Rd,Spokane,99211,47.72817,-117.49446,CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Transcanada GTN System,5.28,5.28,3.95,353.09,6.59,71.98,,315 W Babb Rd,Rosalia,99170,47.27778,-117.40389,CAP Major
2015,Spokane Regional Clean Air Agency,SPOKANE,Waste To Energy,16.9,13.5,1.31,279.71,2.9,33.32,10.4,2900 S Geiger Blvd,Spokane,99224,47.62672,-117.50287,HAP and CAP Major
2015,Yakima Regional Clean Air Agency,YAKIMA,Cheyne Landfill Yakima Co Pub SrvcS Solid Wst Div,4.01606,0.7051,0.00008,0.11,24.7,0.895,0,4970 Cheyne Road,Zillah,98953,46.475,-120.269,Non-Major
2015,Yakima Regional Clean Air Agency,YAKIMA,Shields Bag & Printing Co,0,0,0,3.2,271,0.3,0,1009 Rock Avenue,Yakima,98902,46.5868,-120.5035,CAP Major
2015,Yakima Regional Clean Air Agency,YAKIMA,"SunSteel,LLC",0.0505,0,0,2.3058,18.4,0,,2002 Morgan,Sunnyside,98944,46.32806,-119.99528,CAP Major
2015,Yakima Regional Clean Air Agency,YAKIMA,Terrace Heights Landfill,14.2995,2.64922,0.003,1.8,30.1,3.89,0,7601 Roza Hill Dr,Yakima,98901,46.60685,-120.40418,CAP Major
2014,Benton Clean Air Agency,BENTON,Agrium US Inc,2.35,0.05,0,47.79,0.04,0.66,31.4,227515 E Bowles Road,Kennewick,99337,46.1661,-119.0161,CAP Major
2014,Benton Clean Air Agency,BENTON,"Areva NP, Inc",0,0,0,4.6,0,0,0,2101 Horn Rapids Rd,Richland,99354,46.34889,-119.30028,Synthetic Non-Major
2014,Benton Clean Air Agency,BENTON,Central Washington Asphalt - Benton City,0.62,0.02,0.3,1.4,1.43,3.66,,16004 E Field Rd,Benton City,99320,46.24194,-119.46694,Synthetic Non-Major
2014,Benton Clean Air Agency,BENTON,CHS Inc. dba Connel Grain Growers,1.5,0.25,,,,,,900 E Columbia Dr,Kennewick,99336,46.21294,-119.10268,Non-Major
2014,Benton Clean Air Agency,BENTON,Columbia Crest Winery,0,0,,0.2,8.92,0.2,,"Hwy 221, Columbia Crest Dr.",Paterson,99345,48.95591,-119.60766,Non-Major
2014,Benton Clean Air Agency,BENTON,Con Agra Prosser,0,0,,,,,0,506 6th St,Prosser,99350,46.22861,-119.775,Non-Major
2014,Benton Clean Air Agency,BENTON,"ConAgra Foods Packaged Foods Lamb Weston, Inc.",6,6,0.2,32.6,9.7,27.4,5.9,2013 Saint St,Richland,99354,46.31128,-119.29989,Synthetic Non-Major
2014,Benton Clean Air Agency,BENTON,Granite Construction Co.,0.7,0.3,0.1,0.5,0.9,2.7,,2090 Robertson Drive,Richland,99352,46.31807,-119.29555,Non-Major
2014,Benton Clean Air Agency,BENTON,Greenbriar Rail Services,0.6,0.1,0.1,5.1,9.89,8.6,,228919 E Cochran Rd,Kennewick,99337,46.16111,-119.01917,Non-Major
2014,Benton Clean Air Agency,BENTON,Inland Asphalt Company,4.64,4.64,3.1,3.2,1.62,6.48,,955 Lacey St,Richland,99352,46.25639,-119.27778,Non-Major
2014,Benton Clean Air Agency,BENTON,Kadlec Regional Medical Center,0.03,0.03,0.08,1.44,0.22,0.84,,888 Swift Blvd.,Richland,99352,46.28088,-119.28266,Non-Major
2014,Benton Clean Air Agency,BENTON,Milne Fruit Products,0.63,0.21,0.06,15.43,0.6,9.26,0.04,804 Bennett Av,Prosser,99350,46.20194,-119.77417,Non-Major
2014,Benton Clean Air Agency,BENTON,North Central Construction Crusher #4,2.2,0.3,,,,,,16004 E Field Rd,Benton City,99320,46.24194,-119.46694,Non-Major
2014,Benton Clean Air Agency,BENTON,Penford Food Ingredients,21.11,0.6,1.4,17.3,2.6,9.2,,216 University Drive,Richland,99354,46.33719,-119.26459,Non-Major
2014,Benton Clean Air Agency,BENTON,PROBUILD,5,5,,,14.8,,,3919 W CLEARWATER AVE,Kennewick,99336,46.21167,-119.17222,Synthetic Non-Major
